Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,target
0.2520175541593029,-0.8807985365342783,-0.15022460935597443,-2.5000000000000004,-1.5,0.0,-1.308641975308642,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-1.514285714285714,-1.75009273541335,-0.875,0.0,-1.5,0.0,0.0,-3.0603168620738206,191.9
0.0,0.04579410985378496,1.2275003174843924,0.0,0.0,0.0,0.5679012345679012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1072649557925721,-0.5,1024.0,0.0,-2.0,1.0,0.21660059087365496,999.0
-0.113930690357893,-0.7022303373262163,0.0,0.0,-1.0,-592.7107315521628,-0.22222222222222213,1.0,-554.0,-312.0,0.0,0.0,0.0,-1.0,-1.4285714285714282,-1.6054434011573708,0.953125,0.0,-1.0,0.0,-2.0,-3.2146222650035625,258.0
0.886069309642107,-0.11845158894079572,0.6523627590929822,-1.4374999999999996,0.0,0.0,-0.5185185185185184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,0.0,0.22234787738275943,819.0
-0.113930690357893,-0.3728948945236783,1.0,0.0,0.0,0.0,-0.16049382716049396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,0.0,0.0,0.0,0.0,0.0,659.0
0.886069309642107,-0.49498488290042286,0.0,0.0,-1.0,0.0,0.32098765432098736,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,3.0,0.0,-1.0,0.0,0.0,-0.3553429414087507,418.64
3.955382666405177,0.01819054737273027,1.0,-1.4374999999999996,0.0,82.18718511450379,-0.8518518518518517,1.0,-480.0,-180.0,0.0,0.0,0.0,0.0,-1.2857142857142854,0.7536115402375456,-0.5,0.0,-1.5,0.0,0.0,-0.45926004398295633,1099.0
0.886069309642107,-0.10891222124360238,0.0,0.0,0.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,-2.0,-1.0485480912728362,800.0
0.886069309642107,0.36111340028007977,1.0,0.0,0.0,0.0,-0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571428571428571,0.8858888844369185,0.0,256.0,0.0,1.0,0.0,0.22234787738275943,1298.0
-0.113930690357893,0.0016989925939660938,0.0,1.0625000000000009,0.0,0.0,0.5679012345679012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,3.0,0.0,-1.0,0.0,1.0,-0.3104917842680056,896.0
-6.555904110216233,-0.823070845773536,0.0,0.0,-1.0,0.0,-0.18518518518518534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.514285714285714,-1.732255396172614,-0.75,0.0,-1.5,0.0,0.0,-2.716098027367683,244.99
0.2520175541593029,-0.8730783141872963,0.0,-1.0,-1.5,0.0,-0.4814814814814816,1.0,-554.0,-312.0,0.0,0.0,0.0,-1.0,-1.4285714285714282,-1.8319320950403468,-0.875,0.0,-1.5,0.0,-2.0,-3.2146222650035625,199.0
-0.113930690357893,-0.6121130517541044,0.0,1.0625000000000009,-1.0,0.0,0.8271604938271604,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.3880332193940341,0.953125,0.0,-1.0,0.0,-2.0,-1.0485480912728362,439.0
0.886069309642107,0.7172512441156433,1.0,-1.4374999999999996,2.0,0.0,-1.037037037037037,0.5,1280.0,720.0,1.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,1.0,0.0,0.0,0.0,0.0,0.22234787738275943,1869.0
3.955382666405177,0.01819054737273027,1.0,-1.4374999999999996,0.0,82.18718511450379,-0.8518518518518517,1.0,-480.0,-180.0,0.0,0.0,0.0,0.0,-1.2857142857142854,0.7536115402375456,0.0,0.0,-1.5,0.0,0.0,-0.45926004398295633,998.0
0.0,-0.7953324130874079,0.0,-1.0,-1.0,0.0,-0.7407407407407408,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-1.9999999999999993,-1.5649328918710264,-0.75,0.0,-1.5,0.0,0.0,-3.0240213869144474,249.0
-3.8718021459472953,-0.6534769519791486,0.0,0.0,-1.0,-558.8169959199789,0.07407407407407414,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,0.2857142857142859,-1.0023766157704037,3.0,0.0,-1.0,0.0,0.0,0.0,367.0
0.886069309642107,0.13027875210532008,0.0,1.0625000000000009,0.0,0.0,0.9382716049382713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,-0.5,1024.0,0.0,-2.0,-2.0,-1.0485480912728362,979.0
-0.113930690357893,-0.5810121023730533,0.0,0.0,-1.0,0.0,-0.22222222222222213,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,3.0,0.0,-1.0,0.0,0.0,0.0,488.69
-0.113930690357893,-0.18052604276256665,0.0,0.0,0.0,0.0,0.07407407407407414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,1.0,-0.5967730737261067,879.0
0.2520175541593029,-0.6664808147610193,0.0,0.0,-1.0,-558.8169959199789,-0.049382716049382755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,3.0,0.0,-1.0,0.0,0.0,0.0,389.0
0.886069309642107,0.3686813928906424,1.2275003174843924,0.0,2.0,0.0,0.7530864197530862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714282,1.5564064400318545,0.0,1024.0,0.0,-2.0,1.0,2.4973375896364503,1499.0
0.2520175541593029,-0.5207860834550885,0.0,0.0,0.0,-558.8169959199789,0.32098765432098736,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,3.0,0.0,-1.0,0.0,1.0,-0.7833994091263451,522.99
-3.8718021459472953,-0.29922657564930843,0.0,0.0,-1.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,0.0,0.22234787738275943,682.0
0.886069309642107,0.2958285904613763,0.6523627590929822,1.0625000000000009,1.0,0.0,0.9012345679012345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,3.0,0.0,-1.0,0.0,1.0,0.316306294044159,999.0
3.955382666405177,1.0912430988709247,1.0,-1.4374999999999996,0.0,568.9467043452732,-0.8271604938271604,1.0,640.0,520.0,0.0,1.0,1.0,0.0,-0.7142857142857141,0.7536115402375456,0.0,0.0,0.0,0.0,0.0,1.723908255778092,1419.0
0.0,-0.5725605041665737,0.0,0.0,-1.0,-592.7107315521628,0.19753086419753102,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,-0.5,0.0,0.0,0.0,0.0,-0.3553429414087507,369.0
0.2520175541593029,0.9476799463266182,1.2275003174843924,1.0625000000000009,0.0,0.0,1.432098765432099,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.7142857142857141,1.3829791897419277,0.0,1024.0,0.0,-2.0,-2.0,2.0560725282295915,1299.0
0.886069309642107,-0.49498488290042286,0.0,0.0,-1.0,0.0,0.32098765432098736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,0.0,0.0,0.0,0.0,-2.0,-2.1194520815538587,639.0
0.2520175541593029,-0.5827544597303702,0.0,1.0625000000000009,-1.0,0.0,0.9382716049382713,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-1.9999999999999993,-1.3326924951123649,3.0,0.0,-1.0,0.0,1.0,-1.9041156210061336,466.0
0.0,-0.5476138561108507,0.6523627590929822,-3.437500000000001,-1.0,-746.6840648854961,-1.6666666666666667,1.0,0.0,120.0,1.0,1.0,0.0,0.0,-1.514285714285714,-1.183204538759795,-0.75,0.0,-1.5,0.0,0.0,-3.0603168620738206,319.0
-3.8718021459472953,-0.29922657564930843,0.0,0.0,0.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,0.0,0.0,0.0,1.0,-0.585142359104019,841.0
-0.113930690357893,-0.7022303373262163,0.0,0.0,-1.0,0.0,-0.22222222222222213,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.3880332193940341,0.0,0.0,0.0,0.0,-2.0,-2.836729547869278,398.49
-0.113930690357893,-0.15340446844147568,0.0,-1.4374999999999996,0.0,0.0,-0.6790123456790124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,1.0,0.0,0.0,0.0,0.0,0.22234787738275943,1103.0
-3.8718021459472953,-0.6534769519791486,0.0,0.0,-1.0,0.0,0.44444444444444425,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-0.14285714285714296,-0.9636540156175937,3.0,0.0,-1.0,0.0,0.0,0.0,384.0
0.886069309642107,-0.32283668286444467,0.0,0.0,0.0,0.0,0.11111111111111092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,0.0,0.0,0.0,-2.0,-2.010771234850427,767.8
-0.113930690357893,-0.6121130517541044,0.0,0.0,-1.0,0.0,-0.16049382716049396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,-0.5,0.0,0.0,0.0,0.0,-0.3553429414087507,439.0
0.2520175541593029,-0.5188206888223885,0.0,0.0,-1.0,0.0,-0.049382716049382755,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,0.0,0.0,0.0,0.0,0.0,0.0,586.19
5.3405390448052845,1.573471021123879,1.2275003174843924,1.0625000000000009,2.0,0.0,0.4814814814814816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714282,1.5564064400318545,0.0,2048.0,0.0,-2.0,1.0,5.458169510903093,2449.0
0.2520175541593029,-0.6382095779974235,0.0,0.0,-1.0,-558.8169959199789,-0.049382716049382755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,0.0,0.0,0.0,0.0,0.0,-0.3553429414087507,415.0
0.886069309642107,0.13027875210532008,0.0,1.0625000000000009,2.0,0.0,0.9382716049382713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,2048.0,0.0,-2.0,-2.0,-1.0485480912728362,1299.0
0.886069309642107,-0.13367673729325227,1.0,-1.0,0.0,0.0,-0.4197530864197532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,0.0,0.22234787738275943,879.0
0.0,-0.4381362101319763,0.0,-1.0,0.0,-592.7107315521628,-0.4197530864197532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142859,-1.0023766157704037,0.0,0.0,0.0,0.0,0.0,0.0,599.0
0.2520175541593029,-0.06626071116467766,0.0,-1.0,0.0,0.0,-0.7901234567901235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,0.0,0.22234787738275943,941.0
-0.113930690357893,-0.5810121023730533,0.0,0.0,0.0,0.0,-0.22222222222222213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,0.0,0.0,0.0,0.0,0.0,0.0,690.0
0.2520175541593029,0.6948879709321324,1.0,0.0,2.0,0.0,-0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714282,1.5564064400318545,1.0,0.0,0.0,0.0,1.0,0.813978171308456,1983.0
-0.113930690357893,-0.5810121023730533,0.0,0.0,-1.0,0.0,-0.22222222222222213,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,0.953125,0.0,-1.0,0.0,-2.0,-2.010771234850427,438.69
-0.113930690357893,-0.8404576563831473,0.0,-1.0,-1.0,0.0,-0.7407407407407408,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-1.5967566386206915,-0.875,0.0,0.0,0.0,0.0,-3.0603168620738206,229.0
0.0,-0.49250397313889127,0.0,0.0,-1.0,0.0,-0.17283950617283964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,3.0,0.0,-1.0,0.0,0.0,0.0,549.0
0.2520175541593029,-0.05756186908357126,1.2275003174843924,1.0625000000000009,1.0,-558.8169959199789,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714282,1.5564064400318545,3.0,0.0,-1.0,0.0,1.0,0.813978171308456,949.0
4.359970820250947,0.6636899362599977,1.0,-1.3125,-1.0,105.79593511450389,-0.9728395061728394,1.0,336.0,424.0,1.0,0.0,0.0,0.0,0.0,-0.2707464321057794,-0.5,0.0,0.0,0.0,0.0,0.0,1089.0
0.886069309642107,-0.10894665416017352,1.0,-1.4374999999999996,0.0,0.0,-0.7901234567901235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,0.0,0.0,0.0,-2.0,-1.0485480912728362,955.0
0.886069309642107,-0.10891222124360238,0.0,0.0,0.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,0.0,0.0,0.0,-2.0,-1.0485480912728362,870.0
5.3405390448052845,0.15381999348731437,1.2275003174843924,1.0625000000000009,0.0,0.0,0.814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072649557925721,-0.5,1024.0,0.0,-2.0,1.0,0.21660059087365496,1095.0
-3.8718021459472953,-0.6664808147610193,0.0,-1.0,0.0,0.0,0.07407407407407414,1.0,-554.0,-312.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,3.0,0.0,-1.0,0.0,0.0,-0.3553429414087507,389.0
0.2520175541593029,-0.05756186908357126,1.2275003174843924,0.0,0.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714282,1.5564064400318545,3.0,0.0,-1.0,0.0,1.0,0.21660059087365496,949.0
0.0,-0.5081347050033793,0.0,0.0,0.0,-592.7107315521628,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,7.0,0.0,-1.0,0.0,0.0,0.0,519.0
0.886069309642107,-0.10891222124360238,0.0,0.0,0.0,0.0,-0.024691358024691377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,-0.5,1024.0,0.0,-2.0,0.0,0.22234787738275943,855.0
-3.8718021459472953,-0.513163723081519,0.0,0.0,-1.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142859,-1.0023766157704037,3.0,0.0,-1.0,0.0,1.0,-1.8484775324759362,530.0
-0.113930690357893,0.0016989925939660938,0.0,1.0625000000000009,0.0,0.0,0.5679012345679012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,-0.5,1024.0,0.0,-2.0,1.0,-0.3104917842680056,977.0
0.886069309642107,0.36111340028007977,1.0,0.0,0.0,0.0,-0.19753086419753102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,0.0,0.22234787738275943,1096.16
3.955382666405177,0.3022439864961921,1.0,-2.2500000000000004,0.0,568.9467043452732,-1.3827160493827162,1.0,384.0,360.0,0.0,1.0,1.0,0.0,-1.7142857142857137,0.7536115402375456,1.0,0.0,0.0,0.0,0.0,1.2670759864511782,1510.0
-0.113930690357893,-0.04429613490988407,0.0,-1.0,0.0,0.0,-0.506172839506173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,0.0,0.0,860.0
0.0,-0.6773543673624023,0.0,0.0,-1.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.3880332193940341,-0.5,0.0,0.0,0.0,-2.0,-2.7819075476559263,399.0
-3.8718021459472953,-0.6534769519791486,0.0,0.0,-1.0,0.0,0.07407407407407414,1.0,-554.0,-312.0,0.0,0.0,0.0,-1.0,0.7142857142857141,-1.2969762756423817,3.0,0.0,-1.0,0.0,-2.0,-2.614034595081554,395.0
0.886069309642107,0.3686813928906424,1.2275003174843924,0.0,2.0,0.0,0.7530864197530862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714282,1.5564064400318545,-0.5,1024.0,0.0,-2.0,1.0,0.813978171308456,1349.0
-0.113930690357893,-0.32940068411814627,1.0,0.0,0.0,0.0,-0.2592592592592592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,0.0,0.0,0.0,1.0,-1.962668310667923,699.0
-0.113930690357893,-0.5810121023730533,0.0,0.0,0.0,0.0,-0.09876543209876551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2707464321057794,0.0,0.0,0.0,0.0,0.0,0.0,598.99
0.2520175541593029,0.4861157609855788,1.2275003174843924,0.0,2.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714282,1.5564064400318545,-0.5,1024.0,0.0,-2.0,1.0,2.4973375896364503,1449.0
0.886069309642107,0.7172512441156433,1.0,-1.4374999999999996,0.0,0.0,-1.0246913580246915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,0.0,0.0,0.0,0.0,0.0,0.22234787738275943,1649.0
0.2520175541593029,-0.32940068411814627,1.2275003174843924,0.0,0.0,0.0,0.506172839506173,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.7142857142857141,-0.7482541338777823,3.0,0.0,-1.0,0.0,-2.0,-1.6647631335813764,699.0
-3.8718021459472953,-0.3986823012001867,0.0,0.0,0.0,0.0,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,3.0,0.0,-1.0,0.0,1.0,-0.585142359104019,689.0
-0.113930690357893,-0.01769217621183363,0.0,-1.4374999999999996,2.0,0.0,-0.6790123456790124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.3517656909391136,1.0,0.0,0.0,0.0,0.0,0.22234787738275943,1197.0
0.886069309642107,0.3686813928906424,1.2275003174843924,0.0,0.0,0.0,0.7530864197530862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072649557925721,0.0,0.0,0.0,0.0,1.0,2.4973375896364503,1195.0
0.2520175541593029,0.05117365693025875,1.0,-1.0,0.0,0.0,-0.9753086419753086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142859,0.6604713206650284,0.0,0.0,0.0,0.0,0.0,0.0,1049.0
-3.8718021459472953,-0.08583310584716707,0.6523627590929822,-1.4374999999999996,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,0.0,0.0,0.0,0.0,0.0,0.22234787738275943,847.0
0.886069309642107,-0.49498488290042286,0.0,0.0,0.0,-558.8169959199789,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142859,0.6604713206650284,3.0,0.0,-1.0,0.0,-2.0,-2.1194520815538587,599.9
0.886069309642107,-0.49498488290042286,0.0,0.0,-1.0,-558.8169959199789,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857141,-1.1955771308597125,0.0,0.0,0.0,0.0,-2.0,-2.1194520815538587,485.0
0.2520175541593029,-0.4620580258550189,0.0,0.0,-0.5,0.0,-0.049382716049382755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,-0.9636540156175937,0.0,0.0,0.0,0.0,1.0,-1.7193914954296217,577.0
-0.113930690357893,0.26864470895791875,1.2275003174843924,0.0,1.0,0.0,0.7160493827160495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714282,1.5564064400318545,-0.5,1024.0,0.0,-2.0,1.0,0.21660059087365496,1249.0
-0.113930690357893,-0.30765357891538025,0.0,0.0,0.0,0.0,-0.16049382716049396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142859,0.6604713206650284,0.0,0.0,0.0,0.0,-2.0,-1.0485480912728362,719.0
-0.113930690357893,-0.7099750251665513,0.0,0.0,-1.0,0.0,0.07407407407407414,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.4285714285714282,-1.6054434011573708,0.953125,0.0,-1.0,0.0,-2.0,-3.2146222650035625,349.0
0.886069309642107,-0.32283668286444467,0.0,0.0,0.0,-558.8169959199789,0.19753086419753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857142857142854,-0.21716945297441484,3.0,0.0,-1.0,0.0,-2.0,-2.010771234850427,647.0
-0.113930690357893,0.12728852513993977,1.0,-1.4374999999999996,0.0,0.0,-0.814814814814815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142859,0.6604713206650284,0.0,0.0,0.0,0.0,1.0,-0.585142359104019,1119.0
4.359970820250947,0.6636899362599977,1.0,-1.3125,0.0,105.79593511450389,-0.9728395061728394,1.0,336.0,424.0,1.0,0.0,0.0,0.0,0.0,-0.2707464321057794,0.0,0.0,0.0,0.0,0.0,0.0,1340.0
-0.113930690357893,-0.3728948945236783,0.0,-1.0,-0.5,0.0,-0.5679012345679012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2707464321057794,0.0,0.0,0.0,0.0,1.0,-0.7833994091263451,659.0
